reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
dd16174e-a411-4dd8-9fee-50fa6c73cdd5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I just downloaded this app 2 days ago and was so happy to use it and put all my tasks on it. Today I wake up to see all of them are deleted. What's wrong with this. How can this happen. Now m reluctant to rely on this app again,1,9,1.9.5,2019-09-21 01:17:26,,,1.9.5
5bc7be3c-1efa-4deb-8053-8a4231950c89,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,1,1.9.5,2019-09-20 11:55:52,,,1.9.5
8b8b2701-21f0-450f-a4ac-59228b432e0b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent,5,1,1.9.5,2019-09-20 07:44:36,,,1.9.5
c08fca05-93a0-43c0-8cfc-2526c4a77ece,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app to manage time. 👍,5,1,,2019-09-19 15:09:10,,,
04b43624-8985-4924-aaaf-be525fde7ffd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs time due with date due,4,0,1.9.5,2019-09-19 10:22:25,,,1.9.5
3e088423-4b37-4646-a77f-5a9c031d9340,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,There is no access rights. Anyone can delete or modify a task details without proper records,3,1,1.9.5,2019-09-17 23:42:41,,,1.9.5
067947e3-77ea-4c45-a6af-69353b9af1fe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,UI and especially UX need improvements.,2,0,1.9.5,2019-09-17 04:46:07,,,1.9.5
fe72bad4-b43d-428a-ad55-dc9b52620686,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great help in organizing tasks and getting things done.,5,3,1.9.5,2019-09-15 11:40:05,,,1.9.5
dbcfe619-67da-42b8-a527-8fdfbe67b44d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,To do not updating in my calendra,1,1,1.9.3,2019-09-15 09:54:21,,,1.9.3
c0131fcc-e0ae-498e-9388-0adfc07deb80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Outstanding App! Consolidates & simplifies several other software in one tightly integrated powerfully productive tool 😁,5,2,1.9.3,2019-09-14 23:43:15,,,1.9.3
3bf3a9bc-6de2-42fa-9cd3-70f78bfe1368,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent collaboration tool. Like Teams it could do with a few more of the standard Microsoft shortcuts...,4,1,1.9.3,2019-09-14 17:04:48,,,1.9.3
58ac0ac1-06ac-433f-9dc4-34f45ad39edb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So far so good, still exploring, surely there are more features that need to be used/experienced.",4,4,1.9.5,2019-09-14 16:48:24,,,1.9.5
4b3a2017-ba2c-4a69-90a1-41ba2087958c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very helpful to plan the upcoming activities and notify the team members.,4,1,1.9.5,2019-09-14 14:47:23,,,1.9.5
0005140b-59be-47d3-9a7f-904b33c0ff43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for using MS Planner,5,1,1.9.3,2019-09-13 22:52:48,,,1.9.3
99d3a758-00e0-4acd-9a12-5bf0f5940f0c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent tool to organize projects,5,1,1.9.3,2019-09-12 21:53:16,,,1.9.3
246ffd22-43d5-4a4e-b006-d76cd4726720,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The lack of Mentions defies the purpose of this otherwise really good app...,3,0,1.9.5,2019-09-12 06:59:31,,,1.9.5
741c249d-1cc8-4f80-a795-ffa9049d0e53,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good application, very useful but freezes from time to time when filters apply, on galaxy J5 2017",3,0,1.9.3,2019-09-12 05:25:44,,,1.9.3
42617fdd-a0a4-4752-8ba2-ef1e35ff4d5e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome productivity tool every office must have!,5,1,1.9.3,2019-09-11 19:37:05,,,1.9.3
2185cf45-ce31-4f7e-a291-062587fc4727,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Being able to keep up with your critical tasks on the go is amazing.,5,1,,2019-09-11 12:58:21,,,
99802f5c-a4d0-49a4-9152-cc021aa3184a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Help improve productivity greatly.,5,2,1.9.3,2019-09-11 09:25:36,,,1.9.3
6fc7f78e-0dac-4166-8583-867543946245,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ok, easy to use for my teams at office",5,1,1.9.3,2019-09-10 14:11:25,,,1.9.3
88f9e659-724b-4354-ab5a-887b97b70f04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,One of the best planning apps out there easy to use and easy to teach.,5,3,1.9.3,2019-09-09 02:55:47,,,1.9.3
a1a62cda-1423-400b-9467-0acccc19a3c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,1,1.9.3,2019-09-09 01:13:57,,,1.9.3
76fee04c-db07-4b3a-af56-46b5b557fb5f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bapok,5,2,1.9.3,2019-09-07 17:45:09,,,1.9.3
baa51c50-f6f9-4dee-ab76-6a2a45811a04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is a great app for planning task. The check list for every plan and that you can attach files and photos are great. It would be nice if they could add duration or custom tabs.,4,4,1.9.3,2019-09-07 06:43:29,,,1.9.3
26b3aff9-b7ae-443f-9cc8-65059aeb1302,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just doesn't work it sits there buffering!,1,1,,2019-09-07 06:14:55,,,
86ca3294-c138-479f-a726-ff921e57f40d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great task manager for O365 users. Would like to see: the option to set permanent labels, more labels or tags made available, more contrast in the UI for each task in any given board.",4,1,1.9.3,2019-09-06 11:20:52,,,1.9.3
c9df478f-a444-46fc-bfe3-0ecdc3b629e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Simple and useful!,5,2,1.9.3,2019-09-05 23:06:35,,,1.9.3
0f1f96d3-30a1-4d81-9cbd-5c3c82a73079,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs more functions from User voice.,4,0,1.9.3,2019-09-05 22:22:19,,,1.9.3
3ea8ae47-c882-4b43-9336-1a443ac3f5d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too good for planning your day to day work..,5,1,1.9.3,2019-09-05 11:16:15,,,1.9.3
ce94193c-8745-471d-82c5-2285031dbbfb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keeps loading and loading and loading...on my pixel phone. Have it for a few days and cannot use. Frustrating. Will try the desktop version, but I'm in the road a lot. Why have the phone app and not fix issues with the mobile app?????",3,5,1.9.3,2019-09-01 20:36:55,,,1.9.3
5933ad9b-2e50-44b3-b5e3-6a03f5cea655,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Absolutely fantastic Application. I don't normally review apps but this one is well thought out and clutter free. Integration elements with other O365 is just brilliant. The new overview screens help you to understand where a plan is at.,5,12,1.9.3,2019-09-01 11:41:45,,,1.9.3
f88e2970-e01a-48f8-b73f-83daef5c1447,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pretty outdated, do what it should do, but there's plenty of betterr options for task managers, if you're not stuck with Office365 like me...",3,23,1.9.3,2019-08-31 20:30:15,,,1.9.3
c3d6652c-4b16-46df-9d70-e3d59c4835b7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Anyone can delete any task they want? That's not good.,2,0,1.9.3,2019-08-31 18:49:06,,,1.9.3
a1ec40df-f36b-4941-935a-af318e3106f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Really helpful to organize you and your team. Anyway, need to withdraw two stars due to often crashes. Once a day at least after re-opening it.",3,6,1.9.3,2019-08-30 21:07:18,,,1.9.3
732775e5-2713-429e-abf0-eeaae2f8c2d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keeps signing me out of outlook, and opening outlook signs me out of planner, even if it is thr same account.",2,2,1.9.3,2019-08-29 09:39:54,,,1.9.3
ac2f7434-6bf1-4b06-b7ae-1854768e023d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's fun, it's easy, and it's quick.",5,1,1.9.3,2019-08-29 03:47:51,,,1.9.3
bbccf078-f6a8-4145-a62b-9b1b96f98090,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Our team uses planner, so far the app is working well.",4,1,1.9.3,2019-08-28 11:59:30,,,1.9.3
39ac35c8-eb58-43a4-b919-918f56a9eccc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very useful,5,1,1.9.3,2019-08-28 09:06:32,,,1.9.3
6eb5594b-308d-4171-a6eb-08c30d8b2f34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best tool I've used in years,5,2,1.9.3,2019-08-28 07:45:46,,,1.9.3
1faae9f5-c813-4263-ba45-e91755192018,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app to manage activities directly in your phone. I dont miss my PC when I use planner in my smartphone,5,3,1.9.3,2019-08-27 20:44:30,,,1.9.3
243fa706-868d-472c-a54a-f74780fe54dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great. Would be useful to be able to update lists whilst offline and then sync up.,4,2,1.9.3,2019-08-25 23:32:27,,,1.9.3
1214288d-5fe8-4812-bf66-14ae26948684,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"UI is absolutely awful compared to Outlook. Like Teams, the UI & UX is really not good. Could you please pay more attention to these apps? I also need to change colour as click into campaign. Comment cannot be selected or clicked if there's a link. This app can't sync with others calendar even Outlook. This app need to improve a lot. And i believe a desktop app for Mac & Windows is a must.",2,12,1.9.2,2019-08-24 09:00:30,,,1.9.2
0bea6969-9744-4a61-97ab-0031015d7adc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pretty decent way to manage tasks and agile projects,5,1,1.9.2,2019-08-22 16:43:32,,,1.9.2
c52de340-16d0-489f-bf78-8291eda210d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great tool for managing project tasks,5,1,1.9.2,2019-08-21 20:28:20,,,1.9.2
04654923-a1c4-411a-970d-8a1520c7cdc0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,1,1.9.2,2019-08-21 19:57:18,,,1.9.2
6a757121-7646-4e8e-a0fd-9bf00343033b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Still learning, it has potential for us",3,0,1.9.2,2019-08-21 12:21:08,,,1.9.2
59490862-d7be-4a0b-b766-ca3ea4b28fe8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seamless, very good app for working professionals.",5,1,1.9.2,2019-08-21 07:43:18,,,1.9.2
f3a1ba3c-d598-45b8-a467-7ad3989395d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its really helpful,5,1,1.9.2,2019-08-18 19:26:00,,,1.9.2
c7d8453a-6a98-47d4-be0a-31e3e339b5a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic app. Built my team workflow with this.,5,1,1.9.2,2019-08-17 10:51:48,,,1.9.2
08ff6a05-7aaa-45da-a795-c1f697f23406,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Super helpful to stay on top of my plans.,5,1,1.6.8,2019-08-15 23:40:05,,,1.6.8
c64260d1-8a25-42be-b237-58c9a74be6ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent application. thank you. it makes my work life easier 😉,4,0,1.9.2,2019-08-15 14:44:05,,,1.9.2
a43659c0-88a3-4341-bad3-399529bffdc4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Exactly what my business has been looking for.,5,1,1.9.2,2019-08-15 07:33:24,,,1.9.2
bb7eb98d-b048-48d9-b00e-6dbd038d6fcd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It fits most of our needs so far there are a few modifications I might make to it, but perhaps can live without for how well it generally integrates with other MS programs/apps. Overall it has increased team effectiveness and efficiency so we are not working on how to work, but actually accomplishing work goals.",5,15,1.9.2,2019-08-14 03:25:40,,,1.9.2
a78b81d5-0a70-465a-89b3-1db38fbc97a7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Still has work to meet Trello's robust functionality, but much better now if you tried it when it first came out",4,0,1.9.2,2019-08-14 01:15:34,,,1.9.2
1eac5ccc-e156-40b6-bdd7-cf6192b0a44a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome productivity tool...,4,0,1.9.2,2019-08-13 18:11:15,,,1.9.2
3f4f9c56-3978-40bb-a346-5aa2ab93a32e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cross-platform/cloud support is cool. Fairly limited when stuff gets complex, but if the scope is enough for you, this app does the job.",4,3,1.9.2,2019-08-12 05:48:50,,,1.9.2
84895b80-0308-416a-8a39-d5b45bf16b43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,horrible,1,1,1.9.2,2019-08-11 23:14:54,,,1.9.2
dec4249c-f554-4b6f-a386-4aefa6fdd6e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MANY USEFUL IN JOB,3,0,,2019-08-10 21:49:00,,,
f959a0cb-bb04-41df-ae90-b0599198f803,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Doesn't login even after trying multiple accounts,1,1,,2019-08-09 23:41:12,,,
14ac6830-7637-4aac-adbe-13381898e193,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,efficient tool for the busy guy at work!,4,0,1.9.2,2019-08-09 18:21:07,,,1.9.2
05385e50-e955-4f44-a1ce-cf2ecff6308f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am using a phone, a computer and a tablet. I usually travel during the day then I'd like to take my tablet with me, I can access my document and files, plan everywhere. But this app is not working on a tablet. Microsoft, please support me on this.",3,4,1.8.0,2019-08-08 16:24:34,,,1.8.0
fa114030-9b35-4755-974f-252f13fc7b8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really like it.,5,1,1.9.2,2019-08-07 23:23:05,,,1.9.2
346f5e84-f858-4fc8-b9bb-7c473053c78a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a really good app to keep track on things I do feel could do with.,5,1,1.8.0,2019-08-07 20:50:52,,,1.8.0
d0840e15-2b2c-463f-a274-ad9368ea2787,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good app to manage work,5,1,1.8.0,2019-08-07 10:58:18,,,1.8.0
50241683-7416-4d92-bcb4-2ba3c135060c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Works fairly smoothly, but it's very unfortunate that it doesn't really integrate with MS Teams. I can't view any of my planners from there. :( Edit: Loving the planner functionality in Teams, has been a great asset to work on projects with colleagues in my department!",4,2,1.8.0,2019-08-07 05:31:35,"In our recent updates to the Planner app, we've added the ability to open your plans from Teams with the Planner app. Any plans that appear in the ""Tabs"" page for your team in the Teams app will now open in the Planner app, assuming you have both apps installed. Please give it a try and thanks for your feedback!",2017-11-16 08:02:00,1.8.0
fbb463f0-1f0a-4ecd-a3a4-1aedf11e4070,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not so useful, unable to understand what the use.",1,1,1.9.0,2019-08-07 01:56:09,,,1.9.0
7dda2074-5479-425d-a8e7-91c985cb192d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Which you would had an option for recurring tasks,4,1,1.8.0,2019-08-05 14:30:53,,,1.8.0
e3f611f5-5804-439c-8bb1-105edfff597c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy for small project planning and follow up.,4,0,1.8.0,2019-08-05 10:50:59,,,1.8.0
8510288e-9c2b-4a21-9ddc-9bdfe8286a02,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cant move/copy entire plans between teams or groups,2,1,1.8.0,2019-08-05 07:44:15,,,1.8.0
69415ce6-8edc-4407-be7b-f0d6ca934ece,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es una buena aplicaicion y es bastante intuitiva.,5,1,1.8.0,2019-08-05 00:42:00,,,1.8.0
a41768c9-735e-40ba-8c73-8ad97b6f26ed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app !,5,1,1.8.0,2019-08-03 22:40:58,,,1.8.0
8a1589f5-8102-437f-8b37-3d1e1bb1db98,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good planning and task manager for the team,5,1,1.8.0,2019-08-03 21:33:57,,,1.8.0
217bc6cc-db48-44ad-ac77-b2fc1ead55ba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"good need to be able to add levels of user access so other managers can add tasks to peoples buckets etc, but if just a general user they can only access what is assigned to them, and add new tasks into the planner assigned to them.",4,1,,2019-08-03 19:13:45,,,
52f90918-8f5d-420c-b924-c89a7d6de28d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great one,5,1,1.8.0,2019-08-01 15:15:54,,,1.8.0
1ae7f1bd-ff3b-4e52-bcdc-accf6eeb63e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,make easy for assignment,5,2,1.8.0,2019-07-31 09:37:11,,,1.8.0
e03f3ff1-f859-4cd3-80e3-3b9a32316715,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great for teamwork,5,1,1.8.0,2019-07-31 07:01:48,,,1.8.0
